DATE_DAY,ALL_PURCHASES,ALL_PURCHASES_ORIGINAL_PRICE,REVENUE_PER_PURCHASE,GOOGLE_PAID_SEARCH_IMPRESSIONS,GOOGLE_SHOPPING_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_VIDEO_IMPRESSIONS,META_FACEBOOK_IMPRESSIONS,META_INSTAGRAM_IMPRESSIONS,GOOGLE_PAID_SEARCH_SPEND,GOOGLE_SHOPPING_SPEND,GOOGLE_PMAX_SPEND,GOOGLE_VIDEO_SPEND,META_FACEBOOK_SPEND,META_INSTAGRAM_SPEND,TREND,DOW_Friday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday,YEAR_SIN_1,YEAR_COS_1,YEAR_SIN_2,YEAR_COS_2,BLACK_FRIDAY_PERIOD,LOG_ORGANIC_SEARCH_CLICKS,LOG_EMAIL_CLICKS,LOG_REFERRAL_CLICKS,LOG_ALL_OTHER_CLICKS
2022-04-25,286,25206.695224614,88.13529798816083,1327.0,0.0,0.0,0.0,374824.0,489295.0,227.89,0.0,0.0,0.0,4493.01,5000.87,0.40784313725490196,0,0,0,0,0,0,0.461351203990578,-0.8872175982116474,-0.8186378142731447,0.5743101331528881,0,6.744059186311348,5.926926025970411,5.43372200355424,5.926926025970411
2022-04-26,356,30682.693362731,86.18734090654775,2214.0,0.0,0.0,0.0,449056.0,403169.0,224.03327835,0.0,0.0,0.0,5131.96,3808.01,0.40862745098039216,0,0,0,0,1,0,0.44602140294068743,-0.8950222947607623,-0.7983981991447774,0.602129816237642,0,6.7912214627261855,6.26530121273771,5.6240175061873385,5.8664680569332965
2022-04-27,316,27225.095026059,86.15536400651582,2180.0,0.0,0.0,0.0,295625.0,379824.0,230.180718199,0.0,0.0,0.0,3824.44,5307.93,0.40941176470588236,0,0,0,0,0,1,0.4305596169818739,-0.9025621398133328,-0.7772136184407381,0.6292368324488441,0,6.706862336602747,6.635946555686647,5.402677381872279,5.529429087511423
2022-04-28,295,25536.994519364,86.56608311648814,1836.0,0.0,0.0,0.0,151639.0,515623.0,207.728657536,0.0,0.0,0.0,1963.78,6465.55,0.41019607843137257,0,0,0,1,0,0,0.4149704215053556,-0.9098349022079046,-0.7551091457389965,0.6555990985513349,0,6.522092798170152,6.2324480165505225,5.579729825986222,5.198497031265826
2022-04-29,250,23617.804310428,94.471217241712,1796.0,0.0,0.0,0.0,125949.0,399608.0,185.00775014,0.0,0.0,0.0,1542.09,5537.72,0.4109803921568628,1,0,0,0,0,0,0.3992584296048835,-0.9168384298170765,-0.7321109433803463,0.6811854127788846,0,6.421622267806518,6.175867270105761,5.159055299214529,5.0369526024136295
2022-04-30,300,28281.10058558,94.27033528526667,1087.0,0.0,0.0,0.0,262060.0,421234.0,170.171335022,0.0,0.0,0.0,2919.45,5097.32,0.4117647058823529,0,1,0,0,0,0,0.3834282907116408,-0.9235706501843535,-0.7082462315032508,0.7059654917638989,0,6.439350371100098,6.633318433280377,5.501258210544727,5.796057750765372
2022-05-01,335,29274.659044181,87.38704192292836,1644.0,0.0,0.0,0.0,239807.0,556248.0,170.503177307,0.0,0.0,0.0,2596.0,5408.53,0.4125490196078431,0,0,1,0,0,0,0.3674846892184069,-0.9300295711374187,-0.683543255826725,0.7299100063801018,0,6.630683385642372,6.257667587882639,5.598421958998375,5.575949103146316
2022-05-02,325,26917.002238991,82.82154535074154,1290.0,0.0,0.0,0.0,203770.0,509696.0,182.023327921,0.0,0.0,0.0,2415.12,5286.9,0.41333333333333333,0,0,0,0,0,0,0.35143234309337473,-0.9362132813776466,-0.6580312542193666,0.7529906164558011,0,6.739336627357174,6.495265555937008,5.783825182329737,6.253828811575473
2022-05-03,306,27284.609071649,89.16538912303595,1138.0,0.0,0.0,0.0,122444.0,509717.0,185.766191278,0.0,0.0,0.0,1607.32,5355.69,0.41411764705882353,0,0,0,0,1,0,0.3352760024840169,-0.9421199510456922,-0.6317404220940748,0.775180004316675,0,6.617402977974478,6.236369590203704,5.648974238161206,6.054439346269371
2022-05-04,285,24537.186327523,86.09539062288772,1425.0,0.0,0.0,0.0,206575.0,390676.0,179.132429891,0.0,0.0,0.0,2991.25,4450.31,0.41490196078431374,0,0,0,0,0,1,0.3190204483114535,-0.9477478322629702,-0.604701876669482,0.7964519071183185,0,6.591673732008658,6.507277712385012,5.389071729816501,6.173786103901937
2022-05-05,187,15832.403704808,84.66526045351873,1186.0,0.0,0.0,0.0,165377.0,263939.0,173.956210524,0.0,0.0,0.0,2895.05,3121.3,0.41568627450980394,0,0,0,1,0,0,0.30267049085568926,-0.9530952596488853,-0.5769476201403175,0.8167811479303522,0,6.42648845745769,6.453624998892692,5.153291594497779,6.0473721790462776
2022-05-06,203,16949.596958462,83.49555151951724,1387.0,0.0,0.0,0.0,168574.0,279781.0,177.718906126,0.0,0.0,0.0,2881.09,3291.84,0.4164705882352941,1,0,0,0,0,0,0.2862309683321809,-0.958160650813642,-0.5485105018003629,0.8361436655352441,0,6.461468176353717,6.648984550024776,5.153291594497779,6.137727054086234
2022-05-07,219,19789.99844534,90.36528970474886,1529.0,0.0,0.0,0.0,128926.0,361479.0,178.592463365,0.0,0.0,0.0,2060.72,4606.61,0.4172549019607843,0,1,0,0,0,0,0.2697067454601279,-0.962942506826501,-0.519424179162785,0.8545165429066116,0,6.376726947898627,6.037870919922137,5.1298987149230735,6.061456918928017
2022-05-08,237,21363.497738747,90.14134066981856,1613.0,0.0,0.0,0.0,137843.0,415413.0,169.561108305,0.0,0.0,0.0,2044.14,4742.82,0.4180392156862745,0,0,1,0,0,0,0.2531027120229306,-0.9674394126593342,-0.4897230781238972,0.8718780343332749,0,6.478509642208569,6.795705775173515,5.655991810819852,5.802118375377063
2022-05-09,226,19236.794473673,85.11855961802212,1394.0,0.0,0.0,0.0,147470.0,421570.0,178.893419414,0.0,0.0,0.0,2082.39,4326.45,0.4188235294117647,0,0,0,0,0,0,0.23642378142121298,-0.9716500376053585,-0.4594423522174453,0.888207591156989,0,6.364750756851911,6.226536669287466,5.455321115357702,5.517452896464707
2022-05-10,192,17593.491027524,91.63276576835416,1363.0,0.0,0.0,0.0,121623.0,414099.0,182.133072865,0.0,0.0,0.0,1750.27,4355.26,0.4196078431372549,0,0,0,0,1,0,0.21967488921888165,-0.9755731356729089,-0.42861784100772654,0.9034858860933441,0,6.452048954437226,5.697093486505405,5.375278407684165,5.726847747587197
2022-05-11,222,17607.500591691,79.31306572833785,1445.0,0.0,0.0,0.0,182957.0,332926.0,177.274989825,0.0,0.0,0.0,2513.91,3401.21,0.4203921568627451,0,0,0,0,0,1,0.2028609916826013,-0.9792075459541514,-0.3972860276706911,0.9176948361071031,0,6.437751649736401,6.349138991379798,5.170483995038151,5.953243334287785
2022-05-12,246,22010.400597638,89.47317316113008,1801.0,0.0,0.0,0.0,138736.0,348098.0,182.126378447,0.0,0.0,0.0,2023.83,3741.89,0.4211764705882353,0,0,0,1,0,0,0.18598706431516085,-0.9825521929686118,-0.3654839958133111,0.9308176238148564,0,6.324358962381311,6.054439346269371,5.272999558563747,5.918893854273146
2022-05-13,193,16692.007251888,86.48708420667357,1582.0,726.0,0.0,0.0,102131.0,360718.0,169.964103142,7.27,0.0,0.0,1633.51,4178.7,0.42196078431372547,1,0,0,0,0,0,0.16905810038314714,-0.9856060869814277,-0.3332493855822941,0.9428387173896835,0,6.257667587882639,6.293419278846481,5.159055299214529,6.198478716492308
2022-05-14,203,17900.603041655,88.18031055002463,1472.0,5445.0,0.0,0.0,114994.0,315025.0,162.408790681,104.13,0.0,0.0,1982.71,4149.11,0.42274509803921567,0,1,0,0,0,0,0.15207910943934674,-0.9883683242962288,-0.3006203491140599,0.9537438889442704,0,6.20455776256869,5.765191102784844,5.123963979403259,5.929589143389895
2022-05-15,211,18207.998529973,86.29383189560663,1676.0,15732.0,0.0,0.0,111946.0,371697.0,174.516272314,399.99,0.0,0.0,1981.16,4538.86,0.4235294117647059,0,0,1,0,0,0,0.13505511584034569,-0.9908380875225532,-0.26763550537876996,0.9635202313707016,0,6.396929655216146,5.846438775057724,5.4680601411351315,6.161207321695077
2022-05-16,211,17786.297160021,84.295247203891,1553.0,16818.0,0.0,0.0,108058.0,348736.0,178.175349479,251.28,0.0,0.0,2180.68,3965.07,0.4243137254901961,0,0,0,0,0,0,0.1179911572597378,-0.993014645817728,-0.23433389447180475,0.9721561736170157,0,6.403574197934815,5.755742213586912,5.225746673713202,5.8998973535824915
2022-05-17,226,18104.663288534,80.10912959528319,1655.0,10761.0,0.0,0.0,79444.0,280314.0,174.57599778,114.47,0.0,0.0,1748.76,3375.79,0.4250980392156863,0,0,0,0,1,0,0.10089228319740334,-0.9948973551031357,-0.20075493140682626,0.97964149438243,0,6.304448802421981,6.261491684321042,5.117993812416755,5.703782474656201
2022-05-18,197,16247.095512752,82.47256605457868,1498.0,9687.0,0.0,0.0,66035.0,240214.0,171.434290088,102.13,0.0,0.0,1508.75,3225.86,0.4258823529411765,0,0,0,0,0,1,0.08376355348526826,-0.9964856582548093,-0.16693835946505894,0.9859673342150412,0,6.082218910376446,5.659482215759621,5.1647859739235145,5.501258210544727
2022-05-19,178,14755.705914842,82.89722424068539,2118.0,9268.0,0.0,0.0,56438.0,259777.0,175.91639075,92.38,0.0,0.0,1279.99,3398.64,0.4266666666666667,0,0,0,1,0,0,0.06661003679003268,-0.9977790852682925,-0.1329242031560922,0.991126205997661,0,6.150602768446279,6.1092475827643655,5.1298987149230735,5.572154032177765
2022-05-20,179,15726.150980922,87.85559207218995,1793.0,11740.0,0.0,0.0,71552.0,210799.0,163.160705307,101.52,0.0,0.0,1616.26,2950.15,0.42745098039215684,1,0,0,0,0,0,0.04943680911325847,-0.9987772533977229,-0.09875272084577562,0.9951120038093985,0,6.118097198041348,5.455321115357702,5.0238805208462765,5.497168225293202
2022-05-21,248,21145.00370745,85.2621117235887,1841.0,10207.0,0.0,0.0,56769.0,252949.0,169.369617019,99.74,0.0,0.0,1240.02,3741.09,0.42823529411764705,0,1,0,0,0,0,0.0322489522893041,-0.9994798672690922,-0.0644643571073619,0.9979200101524843,0,6.1070228877422545,6.703188113240863,5.187385805840755,5.552959584921617
2022-05-22,232,20913.600075418,90.14482791128448,1475.0,9115.0,0.0,0.0,39100.0,346294.0,166.866347335,99.26,0.0,0.0,720.69,4506.76,0.42901960784313725,0,0,1,0,0,0,0.015051552481533344,-0.9998867189676517,-0.030099694852259582,0.9995469015357913,0,6.2166061010848646,5.707110264748875,5.3471075307174685,5.783825182329737
2022-05-23,185,16448.19379216,88.9091556332973,1649.0,13779.0,0.0,0.0,54464.0,354426.0,176.545194068,91.06,0.0,0.0,874.0,4124.51,0.42980392156862746,0,0,0,0,0,0,-0.0021503013227746654,-0.9999976880994382,0.004300592702983659,0.9999907524084426,0,6.182084906716632,5.605802066295998,5.278114659230518,5.993961427306569
2022-05-24,222,19062.202247711,85.86577589059009,1792.0,11245.0,0.0,0.0,48785.0,298506.0,174.10473545,92.99,0.0,0.0,723.84,4087.5,0.43058823529411766,0,0,0,0,1,0,-0.01935151881832447,-0.9998127418269003,0.03869579017652769,0.999251037438848,0,6.159095388491933,6.298949246855942,5.288267030694535,5.921578419643816
2022-05-25,147,11934.596635739,81.18773221591157,1729.0,12418.0,0.0,0.0,46406.0,317435.0,162.70929704,56.5,0.0,0.0,693.13,4024.4,0.43137254901960786,0,0,0,0,0,1,-0.03654700988811993,-0.9993319348786156,0.07304518821104557,0.9973286321364754,0,6.077642243349034,5.541263545158426,5.123963979403259,5.420534999272286
2022-05-26,179,15280.205033949,85.36427393267597,1509.0,12583.0,0.0,0.0,46678.0,286056.0,167.216597791,111.72,0.0,0.0,614.62,3889.96,0.432156862745098,0,0,0,1,0,0,-0.05373168610970464,-0.9985554095330955,0.10730813165635973,0.9942258118156163,0,5.986452005284438,5.209486152841421,4.948759890378168,5.926926025970411
2022-05-27,239,19128.901499111,80.03724476615481,1701.0,13207.0,0.0,0.0,63431.0,230884.0,164.94162598,82.95,0.0,0.0,1057.2,3828.91,0.4329411764705882,1,0,0,0,0,0,-0.07090046226091157,-0.9974833955766828,0.14144406768794104,0.9899462489023781,0,6.161207321695077,6.784457062637643,5.056245805348308,5.8888779583328805
2022-05-28,218,18843.594341893,86.43850615547248,1939.0,15924.0,0.0,0.0,55981.0,266299.0,160.692280863,150.14,0.0,0.0,948.92,4336.61,0.4337254901960784,0,1,0,0,0,0,-0.08804825782465496,-0.9961162102355543,0.1754125938042766,0.9844950085880861,0,6.0473721790462776,6.678342114654332,4.997212273764115,5.988961416889864
2022-05-29,229,20223.002725552,88.31005557009607,1556.0,12360.0,0.0,0.0,60902.0,306146.0,164.712029409,111.25,0.0,0.0,999.46,4427.23,0.4345098039215686,0,0,1,0,0,0,-0.10516999849234956,-0.9944542580818482,0.20917350564635714,0.9778785428342384,0,6.246106765481563,6.214608098422191,5.2832037287379885,5.973809611869261
2022-05-30,254,21036.599325114,82.82125718548818,1627.0,10337.0,0.0,0.0,84460.0,337609.0,159.654105759,116.7,0.0,0.0,1137.33,4039.86,0.43529411764705883,0,0,0,0,0,0,-0.12226061766546593,-0.9924980309139453,0.24268684458259532,0.9701046827361175,0,6.361302477572996,6.2766434893416445,5.181783550292085,6.169610732491456
2022-05-31,211,18213.997089378,86.32226108709953,3170.0,8753.0,0.0,0.0,55108.0,358379.0,296.926475494,56.8,0.0,0.0,731.97,4201.52,0.43607843137254904,0,0,0,0,1,0,-0.1393150579548309,-0.9902481076109372,0.27591294500295865,0.9611826292540843,0,6.248042874508429,5.8998973535824915,5.117993812416755,6.139884552226255
2022-06-01,192,16618.705573383,86.55575819470312,1422.0,10086.0,0.0,0.0,62892.0,319376.0,166.541525197,123.17,0.0,0.0,918.33,3913.67,0.43686274509803924,0,0,0,0,0,1,-0.15632827267718502,-0.9877051539613265,0.30881248126625455,0.9511229423235353,0,6.180016653652572,5.676753802268282,5.135798437050262,5.730099782973575
2022-06-02,185,16352.102976707,88.38974582003783,1372.0,10781.0,0.0,0.0,62116.0,302867.0,152.601566798,122.39,0.0,0.0,1038.6,3962.62,0.4376470588235294,0,0,0,1,0,0,-0.17329522734857217,-0.9848699224660111,0.34134651424503604,0.9399375283564134,0,6.139884552226255,5.537334267018537,5.272999558563747,5.58724865840025
2022-06-03,207,17792.795569979,85.95553415448792,1222.0,8746.0,0.0,0.0,58214.0,291687.0,146.5903498,86.49,0.0,0.0,1051.1,4185.76,0.4384313725490196,1,0,0,0,0,0,-0.19021090117413475,-0.9817432521156045,0.37347653741306985,0.927639626149047,0,5.921578419643816,5.945420608606575,4.890349128221754,5.459585514144159
2022-06-04,226,20459.899254154,90.53052767324779,2069.0,10185.0,0.0,0.0,59041.0,285437.0,153.63124222,100.15,0.0,0.0,1030.55,4506.87,0.4392156862745098,0,1,0,0,0,0,-0.20707028853384077,-0.9783260681421669,0.40516452242075296,0.9142437912130239,0,4.553876891600541,4.02535169073515,3.332204510175204,3.5553480614894135
2022-06-05,269,24515.750423982,91.13661867651301,1666.0,11526.0,0.0,0.0,67260.0,306292.0,156.641067528,113.37,0.0,0.0,1060.9,4671.93,0.44,0,0,1,0,0,0,-0.22386840046373077,-0.9746193817454127,0.43637296410459153,0.8997658785476214,0,3.6635616461296463,2.639057329615259,2.0794415416798357,1.3862943611198906
2022-06-06,254,20680.996003187,81.42124410703543,1722.0,8454.0,0.0,0.0,130385.0,299306.0,166.91492164,95.62,0.0,0.0,1897.6,3756.35,0.4407843137254902,0,0,0,0,0,0,-0.2406002661322256,-0.9706242897934825,0.4670649248774287,0.8842230238742044,0,3.4011973816621555,2.5649493574615367,1.9459101490553132,1.3862943611198906
2022-06-07,242,21753.00585497,89.88845394615703,1781.0,10429.0,0.0,0.0,145563.0,245466.0,161.045108662,86.7,0.0,0.0,2489.96,3288.48,0.4415686274509804,0,0,0,0,1,0,-0.25726093431108754,-0.9663419744983586,0.49720407844693776,0.8676336233547726,0,2.8903717578961645,1.6094379124341003,1.0986122886681096,0.6931471805599453
2022-06-08,239,21184.981656064,88.64009061114643,2182.0,8406.0,0.0,0.0,136576.0,207011.0,164.969208287,62.57,0.0,0.0,2687.1,3336.21,0.4423529411764706,0,0,0,0,0,1,-0.2738454748405547,-0.9617737030660337,0.5267547528105533,0.8500173118187022,0,5.641907070938114,6.593044534142437,4.68213122712422,5.537334267018537
2022-06-09,234,21259.296712658,90.85169535323932,2155.0,6551.0,0.0,0.0,108285.0,262794.0,152.985426819,41.99,0.0,0.0,2011.59,4328.03,0.44313725490196076,0,0,0,1,0,0,-0.2903489800882665,-0.9569208273215206,0.5556819724760473,0.8313949395234068,0,6.035481432524756,6.008813185442595,5.214935757608986,6.023447592961033
2022-06-10,246,21337.595277966,86.73819218685365,1824.0,8507.0,0.0,0.0,117370.0,267077.0,152.622245426,72.11,0.0,0.0,2083.52,4501.81,0.44392156862745097,1,0,0,0,0,0,-0.30676656640150596,-0.9517847833088269,0.5839514998577003,0.8117885474764609,0,6.1070228877422545,6.300785794663244,4.890349128221754,6.082218910376446
2022-06-11,227,20520.89795044,90.40043149973569,2004.0,12317.0,0.0,0.0,114347.0,289908.0,160.863201701,126.86,0.0,0.0,1906.38,4889.28,0.4447058823529412,0,1,0,0,0,0,-0.3230933755523461,-0.9463670908660078,0.6115298757991046,0.7912213413483813,0,6.111467339502679,5.786897381366708,5.19295685089021,6.0014148779611505
2022-06-12,243,21197.797541833,87.23373474005349,2244.0,14657.0,0.0,0.0,147462.0,307740.0,158.984517227,121.31,0.0,0.0,2203.02,4772.14,0.4454901960784314,0,0,1,0,0,0,-0.3393245761752893,-0.9406693531754186,0.6383844591746649,0.7697176640069205,0,6.251903883165888,6.003887067106539,5.214935757608986,5.918893854273146
2022-06-13,234,19694.404306323,84.1641209671923,1773.0,12585.0,0.0,0.0,141740.0,359813.0,149.106984631,106.33,0.0,0.0,2152.07,4354.36,0.4462745098039216,0,0,0,0,0,0,-0.35545536519693316,-0.9346932562893105,0.6644834655228551,0.7473029667054297,0,6.349138991379798,5.955837369464831,5.25227342804663,6.09807428216624
2022-06-14,217,18412.39505975,84.84974681912443,1757.0,10648.0,0.0,0.0,151610.0,249778.0,142.606377247,77.1,0.0,0.0,2576.41,3573.32,0.4470588235294118,0,0,0,0,1,0,-0.37148096925728835,-0.9284405686308982,0.689796004665588,0.7240037789593312,0,6.214608098422191,6.230481447578482,5.332718793265369,5.986452005284438
2022-06-15,264,22566.595872504,85.4795298200909,1543.0,13834.0,0.0,0.0,161810.0,249994.0,175.252207662,153.14,0.0,0.0,2663.6,3178.97,0.44784313725490194,0,0,0,0,0,1,-0.38739664612228614,-0.9219131404710555,0.714292117269102,0.6998476771464084,0,6.333279628139691,6.013715156042802,5.204006687076795,5.594711379601839
2022-06-16,247,21973.300641777,88.96073134322673,1747.0,11963.0,0.0,0.0,147757.0,287379.0,165.987287608,90.29,0.0,0.0,2611.69,3765.89,0.44862745098039214,0,0,0,1,0,0,-0.40319768608708534,-0.9151129033807907,0.7379428103031385,0.6748632518680404,0,6.3080984415095305,6.877296071497429,5.4510384535657,5.666426688112432
2022-06-17,253,20102.705184536,79.45733274520158,1816.0,12430.0,0.0,0.0,140110.0,240127.0,162.284417841,125.57,0.0,0.0,2593.66,3432.87,0.44941176470588234,1,0,0,0,0,0,-0.4188794133697427,-0.9080418696596652,0.7607200913564097,0.6490800741100404,0,6.400257445308821,6.192362489474872,5.062595033026967,6.1224928095143865
2022-06-18,278,25014.202970563,89.97914737612591,1593.0,12685.0,0.0,0.0,159602.0,248157.0,163.354859927,123.63,0.0,0.0,2897.46,4005.96,0.45019607843137255,0,1,0,0,0,0,-0.4344371874948622,-0.9007021317403184,0.7825970017677816,0.6225286602431078,0,6.322565239927284,6.093569770045136,5.3471075307174685,6.363028103540465
2022-06-19,318,27921.510034664,87.80349067504402,1508.0,12663.0,0.0,0.0,147199.0,304739.0,157.295843246,97.39,0.0,0.0,2315.52,4405.86,0.45098039215686275,0,0,1,0,0,0,-0.4498664046667798,-0.8930958615692859,0.8035476485339095,0.5952404359043703,0,6.424869023905388,6.335054251498059,5.3981627015177525,6.300785794663244
2022-06-20,286,25573.605580957,89.41820133201747,1715.0,13520.0,0.0,0.0,143560.0,296965.0,171.862717746,99.77,0.0,0.0,2147.8,4258.18,0.45176470588235296,0,0,0,0,0,0,-0.46516249913190355,-0.8852253099642835,0.8235472349556001,0.5672476988027237,0,6.568077911411976,5.87493073085203,5.402677381872279,6.234410725718371
2022-06-21,268,21437.002350006,79.98881473882837,1593.0,12278.0,0.0,0.0,111939.0,274038.0,161.428647137,91.98,0.0,0.0,1887.37,4412.72,0.45254901960784316,0,0,0,0,1,0,-0.48032094452978913,-0.8770928059481569,0.8425720899866036,0.5385835804920225,0,6.523562306149512,5.7430031878094825,5.308267697401205,6.0867747269123065
2022-06-22,276,21369.101689453,77.42428148352536,1555.0,11061.0,0.0,0.0,88861.0,247256.0,150.190104764,85.56,0.0,0.0,1756.22,4544.79,0.4533333333333333,0,0,0,0,0,1,-0.49533725523256594,-0.8687007560596847,0.860599696250118,0.5092820071573357,0,6.437751649736401,6.257667587882639,5.25227342804663,6.484635235635252
2022-06-23,254,21091.903134328,83.03898871782677,1614.0,13586.0,0.0,0.0,84897.0,311146.0,155.705292304,115.24,0.0,0.0,1663.75,5231.21,0.4541176470588235,0,0,0,1,0,0,-0.5102069876723092,-0.8600516436414433,0.8776087166898383,0.47937765946069616,0,6.375024819828097,5.8888779583328805,5.272999558563747,6.059123195581797
2022-06-24,225,19533.601707557,86.81600758914223,1325.0,12708.0,0.0,0.0,97619.0,317006.0,153.739900251,83.97,0.0,0.0,1775.61,4972.98,0.4549019607843137,1,0,0,0,0,0,-0.5249257416559593,-0.8511480281049478,0.893579019823994,0.44890593149388225,0,6.368187186350492,6.3784261836515865,5.2832037287379885,5.7899601708972535
2022-06-25,324,27552.504512266,85.0385941736605,1360.0,16607.0,0.0,0.0,109252.0,351199.0,143.73062271,102.09,0.0,0.0,1828.63,5269.75,0.4556862745098039,0,1,0,0,0,0,-0.5394891616674117,-0.8419925441732803,0.9084917035725081,0.4179028888867867,0,6.327936783729195,5.820082930352362,5.327876168789581,6.180016653652572
2022-06-26,327,29069.101728351,88.89633556070642,1148.0,17122.0,0.0,0.0,97197.0,414917.0,146.48,136.0,0.0,0.0,1474.13,5906.76,0.45647058823529413,0,0,1,0,0,0,-0.5538929381563792,-0.8325879011014353,0.9223291176290538,0.38640522612098704,0,6.434546518787453,5.942799375126701,5.3706380281276624,6.338594078203183
2022-06-27,308,25938.600041522,84.21623390104546,1288.0,14148.0,0.0,0.0,123044.0,444769.0,145.8,86.94,0.0,0.0,1878.37,5905.35,0.45725490196078433,0,0,0,0,0,0,-0.5681328088136672,-0.8229368818746022,0.9350748843515577,0.3544502230989861,0,6.429719478039138,6.056784013228625,5.501258210544727,5.918893854273146
2022-06-28,302,24582.094564491,81.39766412083112,1439.0,14419.0,0.0,0.0,102973.0,362459.0,149.832146583,126.23,0.0,0.0,1838.5,5456.76,0.45803921568627454,0,0,0,0,1,0,-0.5822045598324479,-0.8130423423846421,0.9467139181463858,0.3220757010206113,0,6.51471269087253,6.650279048587422,5.318119993844216,5.71042701737487
2022-06-29,292,22445.199998576,76.86712328279452,1752.0,13097.0,0.0,0.0,80437.0,393690.0,148.262723136,104.88,0.0,0.0,1377.18,5882.99,0.4588235294117647,0,0,0,0,0,1,-0.5961040271552034,-0.8029072105849769,0.9572324433233115,0.28931997761869704,0,6.447305862541213,6.063785208687608,5.1647859739235145,5.736572297479192
2022-06-30,279,23725.402860455,85.03728623818996,1419.0,10539.0,0.0,0.0,110323.0,381839.0,147.528161063,81.25,0.0,0.0,1755.36,5419.95,0.4596078431372549,0,0,0,1,0,0,-0.6098270977059321,-0.7925344856241648,0.9666180104000964,0.25622182180711894,0,6.423246963533519,6.821107472256465,5.236441962829949,6.472346294500901
2022-07-01,245,22586.198494777,92.18856528480408,1756.0,14636.0,0.0,0.0,102655.0,495092.0,153.286491967,114.89,0.0,0.0,1533.81,5653.77,0.4603921568627451,1,0,0,0,0,0,-0.6233697106072765,-0.7819272369584016,0.9748595108374123,0.22282040779480056,0,6.470799503782602,6.023447592961033,5.3981627015177525,6.267200548541362
2022-07-02,327,27196.001475022,83.16820022942508,1999.0,15024.0,0.0,0.0,110451.0,449721.0,161.09854428,103.58,0.0,0.0,1647.18,5998.87,0.4611764705882353,0,1,0,0,0,0,-0.6367278583821979,-0.7710886034432227,0.9819471901866463,0.1891552687200393,0,6.432940092739179,6.476972362889683,5.19295685089021,6.363028103540465
2022-07-03,262,24405.097497647,93.14922709025572,1387.0,12908.0,0.0,0.0,161028.0,409420.0,145.89535886,110.78,0.0,0.0,2457.47,5448.14,0.4619607843137255,0,0,1,0,0,0,-0.6498975881398565,-0.7600217924046635,0.9878726596350431,0.15526624985999482,0,6.428105272684596,5.786897381366708,5.14166355650266,5.7745515455444085
2022-07-04,281,23227.594123578,82.66047730810676,1518.0,11832.0,0.0,0.0,165289.0,511617.0,155.976084412,105.42,0.0,0.0,2300.33,5737.06,0.4627450980392157,0,0,0,0,0,0,-0.6628750027453377,-0.7487300786901568,0.9926289059345094,0.12119346147073698,0,6.546785410760524,5.993961427306569,5.351858133476067,6.068425588244111
2022-07-05,303,26044.797483308,85.95642733765017,1451.0,14058.0,0.0,0.0,169298.0,473867.0,157.28509734,101.47,0.0,0.0,2186.35,5147.85,0.46352941176470586,0,0,0,0,1,0,-0.6756562619728733,-0.7372168036994572,0.9962102997023295,0.08697723131368795,0,6.591673732008658,5.996452088619021,5.62040086571715,5.8888779583328805
2022-07-06,289,24457.299025919,84.62733226961592,1437.0,13016.0,0.0,0.0,187141.0,371982.0,158.508695894,92.83,0.0,0.0,2614.23,4644.08,0.46431372549019606,0,0,0,0,0,1,-0.6882375836422284,-0.7254853743958638,0.9986126020839734,0.05265805692461321,0,6.542471960506805,5.8805329864007,5.4680601411351315,5.713732805509369
2022-07-07,324,26353.200696428,81.33703918650617,1741.0,11655.0,0.0,0.0,253327.0,289046.0,163.415215416,103.71,0.0,0.0,3756.73,3864.15,0.46509803921568627,0,0,0,1,0,0,-0.7006152447379046,-0.7135392622980505,0.999832969770105,0.018276557681692205,0,6.5722825426940075,6.723832440821209,5.342334251964811,5.5254529391317835
2022-07-08,304,24580.104318353,80.8556063103717,2036.0,9829.0,0.0,0.0,224923.0,316675.0,243.94054579,65.18,0.0,0.0,3383.36,4030.47,0.46588235294117647,1,0,0,0,0,0,-0.7127855825108473,-0.7013820024527804,0.9998699583618592,-0.016126573270655895,0,6.315358001522335,5.934894195619588,5.247024072160486,5.8944028342648505
2022-07-09,314,28642.002866234,91.2165696376879,2236.0,12279.0,0.0,0.0,223619.0,363181.0,354.572102501,101.7,0.0,0.0,3390.97,5063.14,0.4666666666666667,0,1,0,0,0,0,-0.7247449955623079,-0.6890171923888332,0.9987235240803974,-0.05051061718521924,0,6.198478716492308,5.662960480135946,5.0106352940962555,5.605802066295998
2022-07-10,334,27089.096511224,81.10507937492216,2372.0,13799.0,0.0,0.0,202479.0,383545.0,259.427108372,94.08,0.0,0.0,3327.07,4941.3,0.4674509803921569,0,0,1,0,0,0,-0.7364899449095569,-0.6764484910524362,0.9963950238187232,-0.0848348779057644,0,6.495265555937008,6.459904454377535,5.442417710521793,5.942799375126701
2022-07-11,292,22982.101984376,78.70582871361644,2163.0,12802.0,0.0,0.0,199825.0,396022.0,302.524158544,75.01,0.0,0.0,3256.09,4781.08,0.4682352941176471,0,0,0,0,0,0,-0.7480169550331223,-0.6636796177245283,0.9928872135356964,-0.11905873003404802,0,6.464588303689961,6.606650186198215,5.4510384535657,6.045005314036012
