DATE_DAY,ACTUAL_PURCHASES,EXPECTED_PURCHASES,EXPECTED_CI_LOW,EXPECTED_CI_HIGH,IS_HOLDOUT,WITHIN_90_PERCENT_CI
2023-06-03,394.0,393.90466,373.0881,415.4806,True,True
2023-06-04,367.0,380.62143,363.09183,398.3787,True,True
2023-06-05,326.0,354.97375,336.79984,372.3884,False,False
2023-06-06,302.0,357.772,340.337,376.23666,False,False
2023-06-07,297.0,325.1446,307.36612,343.4771,False,False
2023-06-08,376.0,388.3923,368.01553,409.41278,False,True
2023-06-09,351.0,356.21924,338.3593,374.37537,False,True
2023-06-10,409.0,372.80707,351.46613,394.4735,False,False
2023-06-11,513.0,400.44717,381.73395,420.47256,False,False
2023-06-12,460.0,385.3422,366.53555,403.79343,False,False
2023-06-13,476.0,344.65707,327.56503,362.47073,True,False
2023-06-14,409.0,330.62314,314.03848,347.29315,False,False
2023-06-15,298.0,302.33502,285.07794,320.05963,False,True
2023-06-16,344.0,332.13385,313.80905,350.14835,True,True
2023-06-17,314.0,300.05127,280.5557,319.8746,True,True
2023-06-18,459.0,405.10248,383.73627,427.27484,False,False
2023-06-19,328.0,343.65085,324.95584,361.3829,False,True
2023-06-20,226.0,303.45303,283.98062,323.24704,False,False
2023-06-21,257.0,284.0684,266.71292,301.44165,False,False
2023-06-22,202.0,266.18576,247.36983,284.98798,False,False
2023-06-23,199.0,261.74545,242.98882,280.24088,False,False
2023-06-24,318.0,351.18127,329.14163,372.86664,False,False
2023-06-25,302.0,318.0364,298.9746,338.21436,False,True
2023-06-26,273.0,297.2544,278.08185,316.54727,False,False
2023-06-27,263.0,250.41365,232.05319,270.02463,False,True
2023-06-28,282.0,230.51956,211.23079,249.77252,False,False
2023-06-29,205.0,187.59053,164.07062,210.47629,False,True
2023-06-30,258.0,286.23187,263.40146,308.5623,True,False
2023-07-01,252.0,260.8679,239.69188,280.98947,False,True
2023-07-02,264.0,292.67987,271.61713,313.634,False,False
2023-07-03,250.0,281.27942,261.45227,301.0314,True,False
2023-07-04,248.0,245.77666,226.04707,265.85672,False,True
2023-07-05,209.0,256.5413,237.50717,275.43643,False,False
2023-07-06,298.0,313.35788,292.69684,333.18335,False,True
2023-07-07,257.0,314.66748,295.3354,333.55545,True,False
2023-07-08,227.0,277.49197,258.53568,297.3981,False,False
2023-07-09,261.0,307.05963,287.80286,326.93597,True,False
2023-07-10,207.0,287.543,269.02274,306.38373,True,False
2023-07-11,362.0,354.35904,330.2035,377.56152,False,True
2023-07-12,337.0,305.62454,285.03992,326.20822,False,False
2023-07-13,238.0,246.48901,227.42096,264.66855,False,True
2023-07-14,233.0,283.79602,265.40466,301.9787,False,False
2023-07-15,275.0,277.26096,258.6327,296.61963,True,True
2023-07-16,337.0,309.22195,288.0759,330.10464,False,False
2023-07-17,267.0,315.8323,296.34552,335.04752,True,False
2023-07-18,233.0,288.33136,269.41013,307.14304,False,False
2023-07-19,244.0,338.37927,318.41293,358.20242,False,False
2023-07-20,263.0,301.08557,281.81543,319.28165,False,False
2023-07-21,260.0,329.75763,309.0532,349.5226,False,False
2023-07-22,303.0,313.20053,291.45572,335.28583,True,True
2023-07-23,305.0,352.50885,329.95404,375.12466,False,False
2023-07-24,308.0,339.7443,319.29102,359.9896,False,False
2023-07-25,297.0,347.25677,327.4251,366.35522,False,False
2023-07-26,261.0,320.08368,298.89273,340.35974,False,False
2023-07-27,259.0,286.3029,266.30432,305.40518,False,False
2023-07-28,298.0,340.036,320.04916,359.356,True,False
2023-07-29,400.0,356.13702,332.78928,377.393,False,False
2023-07-30,415.0,423.64462,399.71802,446.39413,False,True
2023-07-31,524.0,465.602,440.87292,489.42047,False,False
2023-08-01,364.0,428.17566,406.70694,448.7081,False,False
2023-08-02,352.0,442.02036,419.38037,463.60144,False,False
2023-08-03,392.0,447.19412,425.51846,468.95544,True,False
2023-08-04,391.0,472.87152,448.66873,496.7936,False,False
2023-08-05,452.0,484.15533,458.17514,511.69135,False,False
2023-08-06,534.0,515.83136,491.02356,541.2292,False,True
2023-08-07,440.0,511.6895,487.45972,536.98,False,False
2023-08-08,530.0,523.87067,498.21152,549.9122,False,True
2023-08-09,410.0,498.9849,473.19156,525.6661,False,False
2023-08-10,370.0,472.76874,449.91907,496.21655,False,False
2023-08-11,474.0,504.367,481.5901,527.2316,False,False
2023-08-12,493.0,499.7544,476.75314,523.40656,False,True
2023-08-13,528.0,524.29364,501.40103,547.4567,True,True
2023-08-14,495.0,522.5711,500.56638,545.31995,False,False
2023-08-15,495.0,503.9481,481.34406,527.3064,False,True
2023-08-16,471.0,491.96338,468.4028,515.44635,True,True
2023-08-17,461.0,492.9762,470.87482,515.4201,True,False
2023-08-18,444.0,499.41714,476.51593,522.66174,False,False
2023-08-19,527.0,520.3621,498.35175,542.16943,False,True
2023-08-20,554.0,531.5029,509.29352,554.16437,True,True
2023-08-21,431.0,514.35565,491.7277,537.29083,False,False
2023-08-22,372.0,500.495,477.42358,523.6091,False,False
2023-08-23,396.0,498.21,476.3281,520.4468,False,False
2023-08-24,462.0,501.7724,480.92758,523.37317,False,False
2023-08-25,420.0,503.19598,481.81845,525.14417,True,False
2023-08-26,474.0,505.60788,483.5352,528.06146,False,False
2023-08-27,510.0,505.95694,484.17023,528.70435,True,True
2023-08-28,440.0,468.65894,448.05402,490.6691,False,False
2023-08-29,497.0,496.714,476.57425,518.6183,False,True
2023-08-30,543.0,465.39005,444.64957,485.63968,False,False
2023-08-31,630.0,475.1443,455.74887,494.4716,False,False
2023-09-01,525.0,466.87427,447.71936,485.94473,False,False
2023-09-02,517.0,463.7393,443.94366,483.13458,False,False
2023-09-03,678.0,545.5162,525.0648,565.1994,False,False
2023-09-04,845.0,421.16403,367.8516,467.1585,False,False
2023-09-05,525.0,456.5125,436.45294,476.48227,False,False
2023-09-06,466.0,445.77405,426.1969,465.61862,False,False
2023-09-07,363.0,427.3517,408.84622,446.42053,False,False
2023-09-08,426.0,456.22247,437.4103,475.28577,False,False
2023-09-09,400.0,433.04092,414.784,452.53586,False,False
2023-09-10,430.0,474.44144,454.53265,494.04962,False,False
2023-09-11,355.0,435.45724,417.3265,454.33154,False,False
2023-09-12,357.0,421.49033,401.95926,441.5285,False,False
2023-09-13,368.0,390.4262,371.2377,409.60623,False,False
2023-09-14,384.0,429.32388,409.1015,450.0543,False,False
2023-09-15,499.0,459.3108,437.18448,480.23837,False,False
2023-09-16,358.0,408.83475,390.16174,427.74536,False,False
2023-09-17,429.0,447.39252,428.90347,465.69052,False,True
2023-09-18,407.0,466.84412,446.50772,487.14334,False,False
2023-09-19,342.0,392.40356,373.018,412.19772,False,False
2023-09-20,361.0,424.55936,405.72702,443.6975,False,False
2023-09-21,366.0,384.2381,366.33463,402.59,False,False
2023-09-22,361.0,383.88138,365.5395,402.02637,True,False
2023-09-23,361.0,424.5011,406.65842,442.15802,True,False
2023-09-24,377.0,441.48697,423.2878,459.76627,False,False
2023-09-25,473.0,482.94043,463.31653,502.3383,False,True
2023-09-26,343.0,429.07816,410.27118,448.10815,False,False
2023-09-27,314.0,405.98703,388.66412,423.25864,False,False
2023-09-28,323.0,371.39624,352.41788,390.34686,False,False
2023-09-29,302.0,378.08105,358.50684,398.44672,False,False
2023-09-30,381.0,438.611,417.32913,460.07855,False,False
2023-10-01,405.0,442.11658,422.76663,461.72516,False,False
2023-10-02,377.0,431.5673,413.31232,449.75317,False,False
2023-10-03,316.0,401.27716,383.62402,419.59323,False,False
2023-10-04,309.0,400.0137,382.7469,417.4533,False,False
2023-10-05,371.0,441.72482,422.08585,461.8412,False,False
2023-10-06,373.0,472.804,449.90204,495.00363,True,False
2023-10-07,346.0,430.19574,410.56604,450.15225,False,False
2023-10-08,334.0,429.42276,410.7053,448.93646,False,False
2023-10-09,378.0,457.2053,436.59897,478.42197,False,False
2023-10-10,642.0,467.12875,445.4626,488.70557,True,False
2023-10-11,532.0,440.43518,420.1654,460.62518,False,False
2023-10-12,345.0,405.7702,386.70892,424.19394,False,False
2023-10-13,297.0,399.5133,381.00864,419.91458,False,False
2023-10-14,306.0,402.60675,384.1883,420.65018,False,False
2023-10-15,385.0,454.2807,436.0702,473.16132,False,False
2023-10-16,328.0,417.49127,398.2106,436.8155,False,False
2023-10-17,319.0,388.12128,369.83078,407.10077,True,False
2023-10-18,281.0,368.51468,350.6852,386.5389,False,False
2023-10-19,296.0,358.87735,340.25507,377.07413,False,False
2023-10-20,338.0,421.23108,401.47327,441.15213,False,False
2023-10-21,313.0,374.54755,353.95557,394.8497,False,False
2023-10-22,345.0,384.60333,362.0361,406.6989,False,False
2023-10-23,345.0,422.90076,401.81473,443.7257,False,False
2023-10-24,308.0,380.1633,359.67606,400.6059,False,False
2023-10-25,323.0,402.42545,382.61014,422.68518,False,False
2023-10-26,271.0,361.53812,341.62622,381.13223,False,False
2023-10-27,273.0,390.81946,370.57645,410.52274,False,False
2023-10-28,350.0,414.59274,393.40353,435.39346,False,False
2023-10-29,473.0,503.73456,482.5428,524.88196,False,False
2023-10-30,359.0,451.88098,431.642,471.87607,True,False
2023-10-31,311.0,420.83496,399.36893,441.9329,False,False
2023-11-01,377.0,474.15607,450.16135,497.23325,False,False
2023-11-02,307.0,441.08856,418.3011,462.90854,False,False
2023-11-03,374.0,518.31036,494.09967,540.82336,True,False
2023-11-04,336.0,469.76315,448.76526,489.82172,False,False
2023-11-05,452.0,517.4473,497.9423,536.55994,False,False
2023-11-06,373.0,468.57333,449.57144,487.62677,True,False
2023-11-07,288.0,433.20773,413.35785,453.1399,False,False
2023-11-08,411.0,475.4691,456.87054,494.03632,False,False
2023-11-09,351.0,452.60516,434.43228,470.4914,False,False
2023-11-10,563.0,517.3635,495.00708,539.6274,False,False
2023-11-11,492.0,486.14056,466.6501,505.3711,False,True
2023-11-12,522.0,497.23483,476.26038,517.55743,False,False
2023-11-13,453.0,510.03302,488.0433,531.74817,False,False
2023-11-14,453.0,458.366,436.2462,480.58878,False,True
2023-11-15,542.0,514.4062,492.0199,536.7276,False,False
2023-11-16,440.0,457.62488,438.6847,476.3876,False,True
2023-11-17,470.0,506.8068,486.66446,526.8771,False,False
2023-11-18,468.0,467.57666,448.34467,486.29745,True,True
2023-11-19,582.0,535.1577,515.39435,554.5274,False,False
2023-11-20,460.0,470.40375,450.54498,489.80856,False,True
2023-11-21,470.0,485.57016,466.22076,504.77768,False,True
2023-11-22,526.0,430.9828,413.21252,448.85123,True,False
2023-11-23,901.0,900.841,863.1929,940.84955,False,True
2023-11-24,2051.0,934.741,896.3775,973.524,False,False
2023-11-25,1194.0,940.01306,899.91504,978.7147,False,False
2023-11-26,1166.0,973.3468,934.15924,1014.44727,False,False
2023-11-27,1794.0,972.7268,934.9614,1012.7462,False,False
2023-11-28,595.0,465.2803,446.32822,485.04697,False,False
2023-11-29,416.0,434.87964,415.7827,453.30872,False,True
2023-11-30,382.0,387.63776,369.19687,406.06537,False,True
2023-12-01,424.0,434.58157,415.55972,453.7391,False,True
2023-12-02,482.0,415.58078,396.557,433.43008,False,False
2023-12-03,518.0,423.17624,404.57236,441.6011,False,False
2023-12-04,493.0,424.97882,406.35248,443.66553,False,False
2023-12-05,457.0,385.0928,366.51846,403.66138,False,False
2023-12-06,465.0,371.54977,353.86533,389.46017,False,False
2023-12-07,526.0,402.1494,384.1618,420.0177,True,False
2023-12-08,464.0,406.50607,387.09933,425.67902,False,False
2023-12-09,529.0,419.9448,400.27005,439.75403,True,False
2023-12-10,668.0,494.16696,473.62186,515.523,False,False
2023-12-11,540.0,456.58813,434.93274,476.91397,False,False
2023-12-12,535.0,421.03888,401.29282,440.80048,False,False
2023-12-13,583.0,431.3853,412.33942,450.19073,False,False
2023-12-14,629.0,397.35382,377.01443,416.67145,False,False
2023-12-15,640.0,446.91656,428.18164,465.2497,False,False
2023-12-16,619.0,430.55167,411.9059,449.09277,True,False
2023-12-17,771.0,474.00543,454.54276,493.78143,False,False
2023-12-18,749.0,501.63577,480.6587,522.5558,False,False
2023-12-19,709.0,484.19287,463.24377,505.67606,False,False
2023-12-20,485.0,438.2468,418.84207,456.28506,False,False
2023-12-21,328.0,373.5022,350.9998,394.9901,False,False
2023-12-22,294.0,394.7605,374.32547,414.5692,False,False
2023-12-23,282.0,393.65396,372.49194,414.0618,True,False
2023-12-24,317.0,443.56598,422.76294,463.93616,False,False
2023-12-25,352.0,405.78937,386.21768,425.9552,True,False
2023-12-26,396.0,400.05637,382.3037,418.5,False,True
2023-12-27,392.0,377.15955,360.07117,394.76138,False,True
2023-12-28,360.0,354.7299,335.68558,373.2937,False,True
2023-12-29,377.0,426.3425,406.2937,445.02423,False,False
2023-12-30,370.0,400.17212,382.152,418.74997,False,False
2023-12-31,334.0,428.21246,408.35178,447.92145,False,False
2024-01-01,485.0,450.40485,428.2693,472.18008,False,False
2024-01-02,438.0,455.81033,436.42383,475.97266,False,True
2024-01-03,387.0,421.6233,402.01578,441.5958,False,False
2024-01-04,417.0,432.13046,413.2724,450.82404,False,True
2024-01-05,316.0,402.88068,382.7309,422.2238,False,False
2024-01-06,368.0,433.46326,413.72552,452.94446,True,False
2024-01-07,384.0,448.4287,429.044,468.3148,True,False
2024-01-08,321.0,409.64893,388.6825,429.9659,False,False
2024-01-09,295.0,359.91034,337.9514,383.12286,False,False
2024-01-10,312.0,352.67316,332.4157,373.32886,False,False
2024-01-11,310.0,338.3932,317.18982,359.41223,False,False
2024-01-12,330.0,398.24524,378.19034,418.26096,False,False
2024-01-13,388.0,392.0305,372.08536,412.55045,False,True
2024-01-14,391.0,434.26254,415.10263,454.62817,False,False
2024-01-15,352.0,400.39294,380.0895,420.99127,False,False
2024-01-16,287.0,374.91333,355.19702,395.41003,False,False
2024-01-17,314.0,376.07272,356.47342,396.8051,False,False
2024-01-18,314.0,407.83304,386.9446,428.3103,False,False
2024-01-19,320.0,400.30542,379.75958,420.79724,False,False
2024-01-20,388.0,428.0205,405.59567,449.99213,False,False
2024-01-21,445.0,511.103,489.27094,533.6776,False,False
2024-01-22,335.0,443.59073,422.7944,465.22806,True,False
2024-01-23,308.0,403.64392,382.68585,425.47586,False,False
2024-01-24,406.0,435.56366,415.10394,456.36588,True,False
2024-01-25,348.0,389.70435,368.7115,410.59515,False,False
2024-01-26,402.0,459.42743,437.96368,480.7935,False,False
2024-01-27,467.0,449.85062,429.3163,470.59222,True,True
2024-01-28,496.0,485.6549,464.96658,507.12033,False,True
2024-01-29,405.0,466.45905,443.9127,488.16895,True,False
2024-01-30,429.0,434.50757,413.27667,456.46167,False,True
2024-01-31,466.0,462.69965,441.5614,483.64215,True,True
2024-02-01,486.0,460.69263,440.2208,481.06396,False,False
2024-02-02,415.0,467.73447,448.28867,487.57007,False,False
2024-02-03,471.0,493.93008,473.3817,513.83344,False,False
2024-02-04,511.0,490.46533,472.16467,508.82376,False,False
2024-02-05,450.0,478.3674,457.0843,499.40326,True,False
2024-02-06,376.0,398.6428,374.81055,422.79144,False,True
2024-02-07,381.0,366.48816,343.74774,390.94885,False,True
2024-02-08,356.0,344.99185,320.76657,369.61908,True,True
2024-02-09,408.0,381.57156,358.6499,403.99564,False,False
2024-02-10,475.0,421.4472,399.13208,443.72235,False,False
2024-02-11,462.0,442.19095,420.51535,464.39487,True,True
2024-02-12,490.0,463.49136,441.11334,484.84296,False,False
2024-02-13,387.0,411.69012,392.3764,431.88855,False,False
2024-02-14,327.0,372.47714,352.1323,391.8573,False,False
2024-02-15,363.0,362.93393,341.53336,384.00323,False,True
2024-02-16,340.0,384.34552,363.50223,404.95282,False,False
2024-02-17,472.0,448.52274,425.75018,471.5971,False,False
2024-02-18,436.0,444.3266,423.4958,465.29715,False,True
2024-02-19,431.0,441.21906,420.2298,461.00812,False,True
2024-02-20,351.0,385.37064,366.49326,403.64572,False,False
2024-02-21,361.0,369.70395,351.0066,388.25375,False,True
2024-02-22,376.0,407.25162,387.16348,426.92743,False,False
2024-02-23,390.0,392.44473,372.9754,411.2756,True,True
2024-02-24,399.0,431.21255,410.24744,450.9819,False,False
2024-02-25,496.0,447.32654,427.82422,466.62866,True,False
2024-02-26,360.0,406.22473,387.34625,425.07632,True,False
2024-02-27,421.0,431.21912,413.39322,449.08722,False,True
2024-02-28,401.0,406.44278,389.21512,423.9791,True,True
2024-02-29,442.0,428.44714,409.29224,446.2458,True,True
2024-03-01,426.0,444.2644,423.88614,463.5073,False,True
2024-03-02,538.0,443.54684,423.34085,463.8623,False,False
2024-03-03,603.0,516.657,497.44693,536.187,False,False
2024-03-04,427.0,473.89313,451.63483,497.1694,False,False
2024-03-05,385.0,440.91074,421.73273,460.15903,False,False
2024-03-06,432.0,435.3413,416.38016,454.58377,False,True
2024-03-07,445.0,446.03516,427.66122,463.81003,False,True
2024-03-08,390.0,430.61032,411.68524,449.0022,False,False
2024-03-09,638.0,477.04337,457.5011,496.5179,False,False
2024-03-10,508.0,485.49588,465.58136,505.67365,False,False
2024-03-11,459.0,466.8219,445.7065,489.0388,False,True
2024-03-12,394.0,434.41263,412.81357,456.98502,False,False
2024-03-13,391.0,443.2127,422.38336,464.65408,False,False
2024-03-14,401.0,421.39673,400.84888,441.78317,False,True
2024-03-15,517.0,465.4171,446.8858,484.09018,False,False
2024-03-16,515.0,467.13657,447.51196,485.8827,False,False
2024-03-17,804.0,537.93945,519.17554,557.2497,False,False
2024-03-18,380.0,470.9969,452.64038,489.41763,True,False
2024-03-19,379.0,417.10153,397.5725,436.74234,False,False
2024-03-20,348.0,401.53128,383.4054,420.2527,False,False
2024-03-21,518.0,431.0717,412.62515,449.8279,False,False
2024-03-22,385.0,436.83643,419.18863,454.2212,False,False
2024-03-23,448.0,420.1137,401.78854,438.63235,False,False
2024-03-24,486.0,501.3618,483.3261,520.08075,False,True
2024-03-25,458.0,470.27878,452.00406,487.37845,False,True
2024-03-26,397.0,423.29578,405.63855,441.2061,False,False
2024-03-27,436.0,454.3968,435.85342,472.98297,False,True
2024-03-28,432.0,423.16293,404.97256,440.67694,False,True
2024-03-29,459.0,443.13815,425.55298,460.67242,False,True
2024-03-30,477.0,479.7508,459.0285,499.77795,False,True
2024-03-31,505.0,491.4959,473.76245,510.3643,False,True
2024-04-01,439.0,420.85797,371.4584,463.9619,False,True
2024-04-02,377.0,447.96313,426.90433,469.4477,False,False
2024-04-03,415.0,438.1675,418.86716,457.5835,False,False
2024-04-04,376.0,412.77844,393.9873,430.96802,False,False
2024-04-05,339.0,411.1253,392.60663,428.73108,True,False
2024-04-06,408.0,523.8233,499.93704,547.7818,False,False
2024-04-07,429.0,456.66324,439.14066,474.68835,False,False
2024-04-08,369.0,457.2979,440.2098,475.23093,False,False
2024-04-09,405.0,402.42596,379.6884,423.899,False,True
2024-04-10,502.0,418.99344,388.07047,447.74435,False,False
2024-04-11,396.0,385.81284,365.0982,406.64404,False,True
2024-04-12,331.0,420.54092,401.53946,438.9957,False,False
2024-04-13,384.0,409.60992,388.271,430.5967,True,False
2024-04-14,404.0,431.4394,410.76215,452.4421,False,False
2024-04-15,559.0,478.36322,458.72287,498.574,False,False
2024-04-16,386.0,419.0452,399.86066,437.7236,False,False
2024-04-17,388.0,420.77045,403.7175,438.32935,False,False
2024-04-18,353.0,390.8849,371.96213,409.78717,False,False
2024-04-19,319.0,410.08176,392.2227,427.11676,False,False
2024-04-20,399.0,416.14124,395.9573,435.3251,True,True
2024-04-21,469.0,448.46442,429.48163,467.00253,False,False
2024-04-22,363.0,455.14795,437.20444,472.86316,False,False
2024-04-23,340.0,389.0231,369.16238,408.58725,False,False
2024-04-24,349.0,375.3119,356.05283,394.5587,False,False
2024-04-25,382.0,375.0206,356.70862,393.40897,False,True
2024-04-26,336.0,381.08386,362.40936,398.7075,False,False
2024-04-27,397.0,388.34833,367.72403,408.37314,False,True
2024-04-28,473.0,465.66687,447.12854,484.13565,False,True
2024-04-29,389.0,422.33905,403.33145,441.9916,False,False
2024-04-30,382.0,404.58426,386.20425,423.22266,True,False
2024-05-01,408.0,402.17142,385.12476,418.678,False,True
2024-05-02,344.0,379.82916,360.7264,398.9771,False,False
2024-05-03,343.0,388.44812,369.47556,406.61295,False,False
2024-05-04,389.0,417.17026,397.80414,434.9737,True,False
2024-05-05,399.0,412.64975,392.29306,432.34875,False,True
2024-05-06,334.0,387.42444,366.51965,408.11618,True,False
2024-05-07,319.0,343.32974,320.91632,365.12363,True,False
2024-05-08,297.0,346.2527,326.58743,366.30118,False,False
2024-05-09,304.0,376.21814,357.1495,395.28503,False,False
2024-05-10,293.0,391.78204,372.8803,411.35004,True,False
2024-05-11,334.0,423.37692,402.82657,443.66556,False,False
2024-05-12,398.0,408.47577,388.06842,428.8132,False,True
2024-05-13,385.0,438.04788,418.55624,458.16782,False,False
2024-05-14,340.0,372.1532,352.9674,391.52716,False,False
2024-05-15,367.0,386.3118,368.30927,404.64047,False,False
2024-05-16,342.0,344.0605,324.7646,363.41092,False,True
2024-05-17,316.0,373.20886,354.7928,391.71515,True,False
2024-05-18,428.0,469.19565,446.15656,491.40042,False,False
2024-05-19,394.0,443.83447,423.23148,465.23376,False,False
